"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
513798,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","p2 ""check for updates"" insufficient priviliges","2017-03-17 05:27:53",,1,"2017-03-17 05:27:53","P3","Linux","PC",0
78584,"Platform","Runtime","pascal","NEW"," ---","[Win32] Unicode character suppport for the command line arguments","2017-03-09 05:53:51",,7,"2004-11-14 18:12:20","P3","Windows All","PC",0
469116,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","deadlock related to the org.eclipse.osgi.internal.framework.ContextFinder","2017-02-28 04:43:17",,4,"2015-06-02 07:48:12","P3","other","PC",0
512613,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Thread propagation should be available for other threads then the current","2017-02-23 04:21:42",,1,"2017-02-23 04:21:42","P3","Windows 7","PC",0
416989,"Platform","Runtime","john.arthorne","NEW"," ---","IJobManagerTest.testJobFamilyJoinRepeating failed","2017-02-23 03:04:26",,3,"2013-09-11 05:30:07","P3","Linux-GTK","PC",0
512144,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Free translation services from Eclipse injection","2017-02-13 16:06:17",,3,"2017-02-13 15:57:50","P3","All","All",0
511582,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Eclipse crashes occasionally: libjniwrap64.so","2017-02-02 10:33:25",,1,"2017-02-02 10:33:25","P3","Linux","PC",0
430190,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","[DI] The 'appendToContext' parameter for the Creatable annotation","2017-01-15 06:29:28",,7,"2014-03-12 10:23:25","P3","Windows 7","PC",0
509781,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Uninstalling a feature or reloading an update site does not clear cached plugin jar files","2017-01-05 08:01:18",,1,"2016-12-29 22:43:08","P3","Windows 7","PC",0
312179,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Impossible to safely acquire any scheduling rules in syncExec/asyncExec","2016-12-20 22:14:04",,4,"2010-05-09 08:03:52","P3","All","PC",0
509375,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Eclipse closes when I save, or when auto-complete appears","2016-12-18 03:26:11",,2,"2016-12-17 04:00:43","P3","Windows NT","PC",0
463656,"Platform","Runtime","torkildr","NEW"," ---","Failure to load a bundle due to BREE not met should be more clearly announced to user","2016-11-28 06:54:57",,6,"2015-04-01 05:15:50","P3","All","All",0
414490,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","JobTest.testSetThread failed","2016-11-24 13:06:28",,2,"2013-08-06 09:26:09","P3","Windows 7","PC",0
508070,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Having the functionality for showing a file in the explorer as a handler in org.eclipse.ui.ide too restrictive.","2016-11-23 13:07:20",,1,"2016-11-23 13:07:20","P3","All","PC",1
505922,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Relax the error handling requirements for JobManager.beginTask","2016-10-14 01:51:53",,2,"2016-10-13 14:14:08","P3","Linux","PC",0
505837,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Make secure storage more robust for concurrent access","2016-10-13 03:14:33",,1,"2016-10-13 03:14:33","P3","Mac OS X","PC",0
