"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1330934,"Firefox","New Tab Page","nobody","NEW"," ---","New tab page tiles do not get removed immediately when new removing all history visits for a particular site","2017-09-19 07:52:22",1330384,"2017-01-13 03:20:58","Windows 10",4,,,,0,"Client Software","P3",,"51 Branch",0,7,
1333961,"Firefox","New Tab Page","nobody","NEW"," ---","Firefox hangs trying to open broken site for tile display","2018-11-05 04:58:41",,"2017-01-25 16:03:03","Unspecified",6,,,,0,"Client Software","P3",,"unspecified",0,3,
1335445,"Firefox","New Tab Page","nobody","NEW"," ---","Add an ""import your data"" button to new tab page","2017-09-19 06:49:10",,"2017-01-31 08:13:15","Unspecified",3,,,,0,"Client Software","P3",,"52 Branch",0,3,
1382892,"Firefox","New Tab Page","nobody","NEW"," ---","about:home search field cleared if typing fast as soon as Firefox starts","2017-10-12 18:43:58",,"2017-07-20 17:14:24","Unspecified",2,,,,0,"Client Software","P3",,"Trunk",0,1,
1383939,"Firefox","New Tab Page","nobody","NEW"," ---","Ability to customize the onboarding tour within a partner distribution","2017-09-21 19:04:19",,"2017-07-24 16:36:02","Unspecified",8,,,,0,"Client Software","P3",,"unspecified",0,7,
1386339,"Firefox","New Tab Page","nobody","NEW"," ---","Recommended by Pocket recommends stuff I've read","2017-10-16 13:13:24",,"2017-08-01 10:43:13","Unspecified",1,,,,0,"Client Software","P3",,"56 Branch",0,1,
1399957,"Firefox","New Tab Page","nobody","NEW"," ---","Onboarding snippets should have a 1-hour delay if they are closed via the ""x"" on the snippet","2017-10-16 13:13:28",,"2017-09-14 10:44:48","Unspecified",7,,,,0,"Client Software","P3",,"57 Branch",0,5,
1417742,"Firefox","New Tab Page","nobody","NEW"," ---","New tab page not completely blank even with all boxes unchecked","2018-01-17 15:12:35",,"2017-11-15 17:41:15","Unspecified",2,,,,0,"Client Software","P3",,"57 Branch",0,2,
1284043,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab page is missing a column after shrinking the window then maximizing it","2017-09-18 16:57:59",,"2016-07-03 01:14:18","All",5,,,,0,"Client Software","P5",,"47 Branch",0,3,
1289076,"Firefox","New Tab Page","nobody","NEW"," ---","new tab icons missing","2017-09-18 17:05:07",,"2016-07-25 03:16:14","Unspecified",2,,,,0,"Client Software","P5",,"50 Branch",0,2,
1315237,"Firefox","New Tab Page","nobody","NEW"," ---","The menu from “New Tab Controls” flashes when opening a new tab","2018-05-17 07:39:35",,"2016-11-04 05:54:51","Unspecified",7,,,,1,"Client Software","P5",,"49 Branch",0,7,
1327586,"Firefox","New Tab Page","nobody","NEW"," ---","It's possible to accidentally tab to invisible elements on New Tab page","2017-09-18 17:16:51",,"2017-01-01 02:23:11","Unspecified",3,,,,0,"Client Software","P5",,"Trunk",0,1,
1327645,"Firefox","New Tab Page","nobody","NEW"," ---","Tiles on New Tab are partially clipped when I press F5 twice (or hold)","2017-09-18 17:17:21",,"2017-01-01 02:31:46","Unspecified",2,,,,0,"Client Software","P5",,"Trunk",0,1,
1331356,"Firefox","New Tab Page","nobody","NEW"," ---","Affiliate links get type=history when pinned and have their thumbnail mis-sized (cf. MDN tile in the default set)","2017-09-18 17:29:34",1322738,"2017-01-16 04:42:49","Unspecified",8,,,,0,"Client Software","P5",,"Trunk",0,4,
1361283,"Firefox","New Tab Page","nobody","NEW"," ---","[meta] Implement new Automigration UI","2018-10-30 06:14:20","1357497, 1360109, 1361286, 1361287, 1361289, 1361290, 1361293, 1361295, 1366938, 1367699, 1381714","2017-05-02 00:58:10","Unspecified",3,,,,1,"Client Software","P5",,"unspecified",1,7,
1361287,"Firefox","New Tab Page","nobody","NEW"," ---","Show automigration description on the activity stream page","2017-07-26 23:22:34",1361286,"2017-05-02 01:05:45","Unspecified",6,,,,0,"Client Software","P5",,"unspecified",0,3,
1361290,"Firefox","New Tab Page","nobody","NEW"," ---","[autoimport] Show the information tooltip on the new tab page","2017-07-26 23:22:48",1361287,"2017-05-02 01:11:52","Unspecified",3,,,,0,"Client Software","P5",,"unspecified",0,3,
1373303,"Firefox","New Tab Page","nobody","NEW"," ---","Open One Click Search doesn't do anything when user removed the search bar in the toolbar","2017-10-12 18:46:01",,"2017-06-15 09:49:22","Unspecified",6,,,,0,"Client Software","P5",,"unspecified",0,7,
1374260,"Firefox","New Tab Page","nobody","NEW"," ---","Browser crash when opening about:newtab with non-standard profile path","2017-09-14 21:31:32",,"2017-06-19 04:38:34","Windows",1,,,,0,"Client Software","P5",,"unspecified",0,1,
1378772,"Firefox","New Tab Page","nobody","NEW"," ---","User is able to enter an email address in new onboarding tour even after the user has already signed into Sync.","2017-10-12 18:46:12","1357023, 1357027, 1384045","2017-07-06 06:30:29","Unspecified",26,,,,0,"Client Software","P5",,"unspecified",0,11,
1385665,"Firefox","New Tab Page","nobody","NEW"," ---","How to disable pocket suggestion new tab page","2017-09-21 19:03:51",,"2017-07-29 23:33:42","Unspecified",2,,,,0,"Client Software","P5",,"56 Branch",0,1,
1389558,"Firefox","New Tab Page","nobody","NEW"," ---","In the tour overlay ""Open Default Browser Settings"" is not clickable again if it is clicked once","2017-10-16 13:13:27",,"2017-08-11 10:04:51","Unspecified",6,,,,0,"Client Software","P5",,"56 Branch",0,6,
1392715,"Firefox","New Tab Page","nobody","NEW"," ---","There is no success message shown if the user sets up Nightly as their default browser via the Onboarding tour","2017-10-16 13:13:30",,"2017-08-22 10:47:44","Unspecified",4,,,,0,"Client Software","P5",,"57 Branch",0,3,
1395953,"Firefox","New Tab Page","nobody","NEW"," ---","Search panel is not displayed correctly when the panel moved to the menu","2017-09-04 02:34:38",,"2017-09-01 07:02:53","All",1,,,,0,"Client Software","P5",,"56 Branch",0,2,
1399051,"Firefox","New Tab Page","nobody","NEW"," ---","Properly handle onboarding logo and overlay in small screen","2017-10-16 13:13:30",1392475,"2017-09-12 02:40:38","Unspecified",6,,,,0,"Client Software","P5",,"57 Branch",0,3,
1401699,"Firefox","New Tab Page","nobody","NEW"," ---","The onboarding icon shifts up slightly on hover","2018-09-12 08:23:25",,"2017-09-20 13:01:13","Unspecified",3,,,,0,"Client Software","P5",,"Trunk",0,6,
